Channel, mod_0_Entries, mod_0_OnOff, mod_1_Entries, mod_1_OnOff, mod_2_Entries, mod_2_OnOff,
466, 292, 1, 111, 1, 352, 1
467, 279, 1, 113, 1, 354, 1
468, 322, 1, 117, 1, 333, 1
469, 319, 1, 128, 1, 315, 1
470, 359, 1, 122, 1, 326, 1
471, 328, 1, 118, 1, 378, 1
472, 317, 1, 115, 1, 345, 1
473, 299, 1, 128, 1, 355, 1
474, 340, 1, 117, 1, 326, 1
475, 334, 1, 0, 0, 310, 1
476, 328, 1, 112, 1, 364, 1
477, 317, 1, 119, 1, 325, 1
478, 351, 1, 119, 1, 352, 1
479, 360, 1, 117, 1, 349, 1
480, 344, 1, 110, 1, 363, 1
481, 320, 1, 108, 1, 374, 1
482, 323, 1, 103, 1, 345, 1
483, 345, 1, 136, 1, 360, 1
484, 309, 1, 117, 1, 354, 1
485, 318, 1, 105, 1, 514, 1
486, 332, 1, 105, 1, 316, 1
487, 297, 1, 112, 1, 347, 1
488, 296, 1, 112, 1, 349, 1
489, 333, 1, 108, 1, 347, 1
490, 357, 1, 103, 1, 2901, 1
491, 356, 1, 114, 1, 390, 1
492, 333, 1, 120, 1, 728, 1
493, 319, 1, 117, 1, 863, 1
494, 301, 1, 122, 1, 357, 1
495, 345, 1, 99, 1, 588, 1
496, 328, 1, 105, 1, 1138, 1
497, 331, 1, 114, 1, 381, 1
498, 341, 1, 119, 1, 326, 1
499, 297, 1, 108, 1, 313, 1
500, 311, 1, 118, 1, 373, 1
501, 326, 1, 113, 1, 378, 1
502, 307, 1, 100, 1, 379, 1
503, 327, 1, 103, 1, 316, 1
504, 325, 1, 136, 1, 326, 1
505, 326, 1, 112, 1, 338, 1
506, 326, 1, 121, 1, 337, 1
507, 337, 1, 117, 1, 341, 1
508, 307, 1, 121, 1, 353, 1
509, 318, 1, 101, 1, 412, 1
510, 354, 1, 115, 1, 351, 1
511, 306, 1, 102, 1, 309, 1
512, 334, 1, 118, 1, 340, 1
513, 317, 1, 97, 1, 303, 1
514, 341, 1, 116, 1, 335, 1
515, 334, 1, 110, 1, 335, 1
516, 347, 1, 113, 1, 459, 1
